date,store,item,sales
2016-10-08,7,43,35
2016-10-08,9,13,108
2016-10-08,9,44,36
2016-10-08,3,38,113
2016-10-09,4,32,57
2016-10-09,3,7,92
2016-10-09,8,11,94
2016-10-09,9,24,88
2016-10-10,6,24,44
2016-10-10,7,35,41
2016-10-10,10,43,44
2016-10-11,6,16,18
2016-10-11,10,15,102
2016-10-11,4,47,19
2016-10-11,6,42,29
2016-10-11,7,40,16
2016-10-12,5,47,19
2016-10-12,9,16,21
2016-10-13,6,47,14
2016-10-13,6,19,27
2016-10-13,7,39,41
2016-10-13,1,23,23
2016-10-14,4,3,42
2016-10-14,8,27,35
2016-10-14,4,11,71
2016-10-14,1,18,96
2016-10-14,5,20,41
2016-10-14,3,32,43
2016-10-15,1,39,45
2016-10-15,1,2,62
2016-10-15,8,22,112
2016-10-15,10,46,82
2016-10-15,5,4,20
2016-10-16,7,15,77
2016-10-16,8,11,108
2016-10-16,9,43,64
2016-10-16,5,12,57
2016-10-16,9,28,101
2016-10-16,2,5,17
2016-10-16,1,21,56
2016-10-16,1,23,26
2016-10-16,9,47,23
2016-10-16,6,9,47
2016-10-16,3,36,111
2016-10-16,2,30,71
2016-10-16,8,16,34
2016-10-17,8,28,85
2016-10-17,2,24,59
2016-10-17,5,34,18
2016-10-17,10,36,74
2016-10-17,3,31,40
2016-10-17,2,2,81
2016-10-17,1,18,66
2016-10-18,5,1,16
2016-10-18,1,4,27
2016-10-18,1,46,59
2016-10-18,1,7,61
2016-10-18,3,27,24
2016-10-18,5,43,41
2016-10-18,4,38,83
2016-10-18,1,21,32
2016-10-18,8,1,31
2016-10-18,8,15,91
2016-10-18,5,39,25
2016-10-18,10,37,38
2016-10-19,4,34,20
2016-10-19,8,5,30
2016-10-19,7,38,53
2016-10-19,9,3,36
2016-10-19,9,31,56
2016-10-19,6,18,75
2016-10-19,7,39,22
2016-10-19,5,10,57
2016-10-19,8,10,88
2016-10-19,10,50,80
2016-10-20,8,10,90
2016-10-20,3,29,106
2016-10-20,1,8,73
2016-10-20,3,30,44
2016-10-20,3,6,82
2016-10-20,1,19,36
2016-10-20,3,48,63
2016-10-20,8,23,37
2016-10-20,2,38,117
2016-10-20,5,37,26
2016-10-20,1,14,33
2016-10-21,4,19,55
2016-10-21,4,11,87
2016-10-21,7,33,53
2016-10-21,4,13,90
2016-10-21,6,38,69
2016-10-21,8,21,63
2016-10-21,10,29,92
2016-10-22,10,14,72
2016-10-22,7,49,24
2016-10-22,9,38,116
2016-10-22,10,45,98
2016-10-22,6,31,57
2016-10-23,8,7,106
2016-10-23,10,33,100
2016-10-23,5,5,15
2016-10-23,7,8,58
2016-10-23,8,2,87
2016-10-24,2,39,45
2016-10-24,9,1,18
2016-10-24,7,37,18
2016-10-24,6,10,66
2016-10-24,5,26,29
2016-10-24,2,2,77
2016-10-25,3,19,42
2016-10-25,4,10,67
2016-10-25,1,26,38
2016-10-25,2,6,75
2016-10-25,9,4,16
2016-10-26,8,5,21
2016-10-26,2,23,42
2016-10-26,2,38,106
2016-10-27,2,13,118
2016-10-27,10,21,59
2016-10-27,10,28,97
2016-10-27,2,9,71
2016-10-27,6,6,39
2016-10-27,3,22,86
2016-10-27,2,16,42
2016-10-27,7,1,8
2016-10-27,7,48,28
2016-10-27,4,46,57
2016-10-27,1,8,69
2016-10-28,10,39,45
2016-10-29,2,16,46
2016-10-29,6,48,59
2016-10-29,8,42,54
2016-10-31,4,35,59
2016-10-31,1,33,55
2016-10-31,10,11,58
2016-10-31,1,7,46
2016-11-01,4,42,39
2016-11-01,7,46,40
2016-11-01,10,34,26
2016-11-01,3,26,61
2016-11-02,2,20,82
2016-11-02,5,42,25
2016-11-02,1,37,31
2016-11-02,7,16,19
2016-11-02,2,42,52
2016-11-02,7,17,27
2016-11-03,2,19,54
2016-11-03,2,18,119
2016-11-03,3,13,101
2016-11-03,3,4,33
2016-11-03,9,36,88
2016-11-03,5,22,63
2016-11-04,6,26,47
2016-11-04,1,9,55
2016-11-04,1,17,29
2016-11-04,4,40,34
2016-11-05,8,41,25
2016-11-05,6,50,77
2016-11-05,4,28,127
2016-11-05,7,32,43
2016-11-05,2,29,112
2016-11-05,7,21,49
2016-11-05,9,11,120
2016-11-05,10,9,67
2016-11-06,7,46,60
2016-11-06,1,48,58
2016-11-06,5,41,16
2016-11-06,1,5,23
2016-11-06,9,12,98
2016-11-06,9,32,70
2016-11-06,8,18,150
2016-11-07,6,34,18
2016-11-07,8,30,39
2016-11-07,7,33,45
2016-11-07,4,29,48
2016-11-07,8,10,92
2016-11-07,5,34,10
2016-11-07,2,35,75
2016-11-07,2,28,89
2016-11-07,8,33,71
2016-11-08,3,44,43
2016-11-08,1,33,69
2016-11-08,6,40,27
2016-11-08,5,35,64
2016-11-08,5,6,57
2016-11-08,1,31,39
2016-11-08,3,48,70
2016-11-09,3,28,108
2016-11-09,6,13,77
2016-11-09,8,7,61
2016-11-09,6,17,26
2016-11-09,10,34,25
2016-11-09,10,46,70
2016-11-09,2,21,56
2016-11-09,6,6,41
2016-11-10,6,50,54
2016-11-10,9,6,81
2016-11-11,6,39,54
2016-11-11,7,12,66
2016-11-11,2,49,51
2016-11-11,7,17,20
2016-11-11,1,41,27
2016-11-12,9,47,28
2016-11-12,1,50,90
2016-11-13,3,9,77
2016-11-13,4,42,41
2016-11-13,2,46,123
2016-11-13,8,6,94
2016-11-13,1,23,31
2016-11-13,10,23,41
2016-11-13,9,48,61
2016-11-14,5,31,54
2016-11-14,4,32,46
2016-11-14,8,38,98
2016-11-14,3,15,90
2016-11-15,1,13,84
2016-11-15,6,24,62
2016-11-15,9,29,64
2016-11-15,8,6,63
2016-11-15,8,19,45
2016-11-15,10,41,34
2016-11-16,10,41,30
2016-11-16,8,44,38
2016-11-16,6,22,73
2016-11-16,6,48,34
2016-11-16,5,23,14
2016-11-16,4,47,29
2016-11-16,1,43,57
2016-11-17,9,9,68
2016-11-17,4,16,32
2016-11-17,9,12,62
2016-11-18,9,10,95
2016-11-18,6,3,33
2016-11-18,9,38,96
2016-11-19,4,30,53
2016-11-19,3,49,39
2016-11-19,4,29,93
2016-11-19,6,1,24
2016-11-19,8,12,97
2016-11-20,6,5,22
2016-11-20,8,34,31
2016-11-20,1,34,36
2016-11-20,9,40,39
2016-11-20,3,14,100
2016-11-20,9,32,67
2016-11-20,6,36,83
2016-11-20,7,28,92
2016-11-20,1,38,92
2016-11-20,4,38,120
2016-11-21,8,23,36
2016-11-21,3,19,42
2016-11-21,6,33,48
2016-11-21,2,48,65
2016-11-21,4,48,55
2016-11-22,3,11,78
2016-11-22,6,40,25
2016-11-22,10,11,87
2016-11-22,5,44,24
2016-11-22,6,38,58
2016-11-23,1,11,76
2016-11-23,1,46,46
2016-11-24,4,16,26
2016-11-24,6,38,75
2016-11-24,7,43,45
2016-11-25,6,34,27
2016-11-25,2,41,30
2016-11-26,3,17,31
2016-11-26,5,17,27
2016-11-27,4,17,38
2016-11-27,1,20,67
2016-11-27,8,42,55
2016-11-27,7,19,43
2016-11-28,8,40,30
2016-11-28,6,26,37
2016-11-28,5,28,57
2016-11-28,9,6,50
2016-11-29,8,29,83
2016-11-29,5,24,49
2016-11-29,4,8,81
2016-11-29,2,48,56
2016-11-29,3,12,88
2016-11-29,10,10,92
2016-11-30,5,18,79
2016-11-30,6,20,42
2016-11-30,1,39,37
2016-11-30,10,38,87
2016-11-30,1,42,28
2016-11-30,7,13,63
2016-12-01,3,21,37
2016-12-01,7,14,38
2016-12-01,5,45,52
2016-12-01,3,13,72
2016-12-01,2,24,80
2016-12-01,4,11,74
2016-12-01,4,39,29
2016-12-02,9,33,66
2016-12-02,6,39,29
2016-12-02,1,1,11
2016-12-02,9,32,42
2016-12-02,5,16,14
2016-12-03,10,46,71
2016-12-03,9,49,32
2016-12-03,6,30,22
2016-12-03,9,18,81
2016-12-03,8,14,49
2016-12-03,7,2,35
2016-12-03,3,35,62
2016-12-03,3,48,70
2016-12-04,10,42,37
2016-12-04,10,12,86
2016-12-05,8,15,49
2016-12-05,10,18,60
2016-12-05,8,49,19
2016-12-05,8,12,58
2016-12-05,7,35,29
2016-12-05,4,10,57
2016-12-05,4,42,25
2016-12-06,4,18,77
2016-12-06,9,48,35
2016-12-06,3,48,45
2016-12-06,7,13,55
2016-12-06,6,31,29
2016-12-06,6,45,39
2016-12-06,5,46,34
2016-12-06,8,14,55
2016-12-06,7,44,7
2016-12-07,7,33,40
2016-12-07,6,43,29
2016-12-07,10,11,55
2016-12-07,4,1,19
2016-12-07,2,48,47
2016-12-07,6,25,47
2016-12-07,3,46,39
2016-12-08,2,33,64
2016-12-08,5,33,33
2016-12-08,9,29,73
2016-12-08,10,41,16
2016-12-08,6,26,29
2016-12-08,6,41,15
2016-12-08,5,34,23
2016-12-08,1,36,59
2016-12-08,6,5,12
2016-12-08,10,7,47
2016-12-09,1,39,34
2016-12-09,1,14,43
2016-12-09,1,49,28
2016-12-09,2,39,48
2016-12-09,4,26,52
2016-12-10,10,12,79
2016-12-10,2,33,76
2016-12-10,1,34,19
2016-12-10,6,36,34
2016-12-10,3,39,39
2016-12-10,9,48,46
2016-12-11,9,2,58
2016-12-11,5,5,12
2016-12-11,5,44,21
2016-12-11,4,48,61
2016-12-11,8,7,70
2016-12-12,9,27,9
2016-12-12,5,9,16
2016-12-12,5,17,15
2016-12-12,9,9,28
2016-12-13,5,30,22
2016-12-13,3,48,49
2016-12-13,10,33,57
2016-12-14,10,41,22
2016-12-14,4,13,85
2016-12-14,1,42,33
2016-12-14,8,38,86
2016-12-14,4,19,28
2016-12-14,3,9,43
2016-12-14,8,28,84
2016-12-14,4,48,45
2016-12-15,10,26,46
2016-12-15,10,31,55
2016-12-16,4,28,63
2016-12-16,9,29,58
2016-12-16,7,20,31
2016-12-16,6,6,41
2016-12-16,5,18,76
2016-12-17,6,43,38
2016-12-17,7,20,26
2016-12-17,9,5,11
2016-12-17,8,21,37
2016-12-17,6,10,51
2016-12-18,10,23,28
2016-12-18,10,16,42
2016-12-18,8,17,38
2016-12-18,3,2,68
2016-12-19,5,38,47
2016-12-19,7,1,12
2016-12-19,7,25,31
2016-12-20,7,24,33
2016-12-20,10,45,52
2016-12-20,2,2,51
2016-12-20,1,22,69
2016-12-20,5,2,41
2016-12-20,10,46,46
2016-12-21,7,4,8
2016-12-21,5,6,32
2016-12-21,1,28,69
2016-12-21,8,22,60
2016-12-21,7,44,24
2016-12-21,3,25,75
2016-12-21,4,25,66
2016-12-21,3,3,39
2016-12-21,4,43,37
2016-12-22,10,49,25
2016-12-22,9,35,59
2016-12-22,6,8,40
2016-12-22,2,44,36
2016-12-23,6,39,36
2016-12-23,2,23,32
2016-12-23,2,15,85
2016-12-23,9,13,87
2016-12-23,3,37,30
2016-12-23,4,27,25
2016-12-23,10,19,30
2016-12-24,6,22,59
2016-12-24,4,14,63
2016-12-24,3,32,46
2016-12-24,8,45,117
2016-12-24,8,16,22
2016-12-25,9,4,28
2016-12-25,2,8,88
2016-12-25,9,32,36
2016-12-25,10,8,91
2016-12-25,5,43,37
2016-12-25,9,28,86
2016-12-26,4,39,30
2016-12-26,2,9,38
2016-12-26,1,42,26
2016-12-26,2,2,47
2016-12-26,3,46,59
2016-12-26,10,15,69
2016-12-26,3,5,12
2016-12-27,2,27,21
2016-12-27,5,6,27
2016-12-27,1,42,26
2016-12-27,3,21,41
2016-12-27,7,49,18
2016-12-27,10,28,69
2016-12-28,7,27,8
2016-12-28,10,25,60
2016-12-28,1,39,32
2016-12-28,7,22,49
2016-12-29,1,46,39
2016-12-29,8,10,68
2016-12-29,3,48,51
2016-12-29,9,45,56
2016-12-29,3,50,76
2016-12-29,9,29,53
2016-12-30,2,11,83
2016-12-30,5,31,30
2016-12-30,9,49,27
2016-12-30,1,31,41
2016-12-30,6,14,48
2016-12-31,4,28,88
2016-12-31,9,23,17
2017-01-01,9,48,45
2017-01-01,1,48,45
2017-01-01,5,4,15
2017-01-01,8,12,69
2017-01-02,1,5,14
2017-01-02,10,40,29
2017-01-02,6,42,12
2017-01-02,6,26,22
2017-01-02,7,44,13
2017-01-02,10,34,13
2017-01-03,8,40,32
2017-01-03,8,3,33
2017-01-03,6,28,50
2017-01-03,6,50,39
2017-01-04,2,38,68
2017-01-04,4,7,49
2017-01-04,2,15,80
2017-01-04,5,45,47
2017-01-04,3,24,61
2017-01-04,9,13,60
2017-01-04,9,8,56
2017-01-05,6,10,47
2017-01-05,5,43,28
2017-01-05,10,28,70
2017-01-05,3,2,55
2017-01-05,10,45,53
2017-01-05,4,5,9
2017-01-05,6,41,11
2017-01-05,8,43,48
2017-01-05,7,4,15
2017-01-06,7,15,51
2017-01-06,9,8,60
2017-01-06,2,42,46
2017-01-06,6,18,61
2017-01-06,8,12,73
2017-01-07,3,6,57
2017-01-07,7,3,13
2017-01-07,2,37,32
2017-01-07,4,9,44
2017-01-07,6,40,14
2017-01-07,3,36,83
2017-01-07,6,46,37
2017-01-07,1,35,45
2017-01-07,5,2,44
2017-01-07,7,44,22
2017-01-07,8,12,70
2017-01-08,6,4,13
2017-01-08,6,11,49
2017-01-08,2,15,97
2017-01-08,8,37,37
2017-01-08,9,23,36
2017-01-08,1,10,64
2017-01-08,2,3,40
2017-01-09,2,12,45
2017-01-09,7,42,12
2017-01-09,10,41,16
2017-01-09,6,16,12
2017-01-09,10,33,41
2017-01-09,5,30,16
2017-01-09,7,38,33
2017-01-09,3,39,35
2017-01-10,9,6,37
2017-01-10,4,16,20
2017-01-10,6,28,36
2017-01-10,2,7,57
2017-01-10,6,19,28
2017-01-10,3,42,24
2017-01-11,10,20,35
2017-01-11,9,14,45
2017-01-11,8,19,37
2017-01-11,7,44,13
2017-01-11,4,40,26
2017-01-11,1,32,23
2017-01-11,2,28,69
2017-01-12,4,47,21
2017-01-12,9,30,36
2017-01-12,9,26,37
2017-01-13,4,13,57
2017-01-13,3,3,33
2017-01-13,10,40,28
2017-01-13,1,26,30
2017-01-13,8,32,40
2017-01-14,9,49,22
2017-01-14,1,23,22
2017-01-14,6,41,21
2017-01-14,9,42,33
2017-01-14,10,41,23
2017-01-14,7,3,17
2017-01-14,4,13,72
2017-01-14,10,17,37
2017-01-14,3,43,51
2017-01-14,2,47,26
2017-01-15,5,40,15
2017-01-15,2,47,20
2017-01-15,3,37,24
2017-01-15,9,26,43
2017-01-15,10,22,75
2017-01-15,8,13,108
2017-01-15,5,48,34
2017-01-16,6,33,42
2017-01-16,4,12,37
2017-01-16,2,43,28
2017-01-16,5,44,19
2017-01-16,10,21,29
2017-01-16,7,22,26
2017-01-17,8,38,72
2017-01-18,9,12,53
2017-01-18,4,39,39
2017-01-18,7,20,20
2017-01-18,6,27,8
2017-01-18,2,30,32
2017-01-18,5,6,38
2017-01-18,7,21,15
2017-01-18,7,13,42
2017-01-19,3,40,24
2017-01-19,2,18,88
2017-01-19,5,35,47
2017-01-19,5,4,10
2017-01-19,1,15,62
2017-01-19,9,17,26
2017-01-19,3,36,65
2017-01-20,2,47,29
2017-01-20,9,32,42
2017-01-20,9,20,48
2017-01-20,7,38,47
2017-01-20,5,37,20
2017-01-20,6,17,24
2017-01-21,3,3,36
2017-01-21,4,3,27
2017-01-21,9,23,33
2017-01-22,2,46,61
2017-01-22,8,1,24
2017-01-22,3,11,73
2017-01-22,3,20,66
2017-01-22,7,5,13
2017-01-23,10,39,30
2017-01-23,3,25,47
2017-01-23,10,16,13
2017-01-23,6,38,37
2017-01-23,8,3,31
2017-01-23,2,39,26
2017-01-24,3,7,51
2017-01-24,4,23,31
2017-01-24,3,2,30
2017-01-24,9,27,17
2017-01-24,4,39,28
2017-01-25,7,22,46
2017-01-25,8,10,70
2017-01-26,10,45,78
2017-01-26,9,47,15
2017-01-26,2,2,54
2017-01-26,10,36,58
2017-01-26,2,6,58
2017-01-26,8,48,45
2017-01-26,10,14,49
2017-01-27,5,11,60
2017-01-27,3,12,60
2017-01-27,3,28,76
2017-01-27,7,16,9
2017-01-27,1,49,14
2017-01-28,3,45,86
2017-01-28,5,23,21
2017-01-29,8,23,32
2017-01-29,7,24,49
2017-01-29,3,48,58
2017-01-29,5,34,21
2017-01-29,7,10,47
2017-01-29,4,49,33
2017-01-29,8,41,31
2017-01-29,1,1,24
2017-01-30,6,39,27
2017-01-30,1,10,43
2017-01-30,10,15,56
2017-01-30,2,16,20
2017-01-30,2,41,7
2017-01-31,1,24,50
2017-01-31,10,8,66
2017-01-31,5,17,14
2017-01-31,7,41,9
2017-01-31,6,30,17
2017-02-01,7,3,20
2017-02-01,6,11,40
2017-02-01,10,48,43
2017-02-02,9,47,24
2017-02-02,8,30,42
2017-02-02,1,27,14
2017-02-02,4,11,60
2017-02-02,7,17,12
2017-02-02,2,15,79
2017-02-03,5,7,48
2017-02-03,4,38,61
2017-02-03,1,50,48
2017-02-03,7,4,19
2017-02-04,8,41,27
2017-02-04,7,23,27
2017-02-04,8,14,69
2017-02-04,1,15,86
2017-02-04,3,40,35
2017-02-04,4,1,15
2017-02-05,7,35,53
2017-02-05,10,9,57
2017-02-05,9,11,83
2017-02-05,10,12,72
2017-02-06,7,1,6
2017-02-06,1,20,17
2017-02-06,9,9,37
2017-02-07,2,9,57
2017-02-07,7,32,22
2017-02-07,4,29,52
2017-02-08,5,8,39
2017-02-08,3,38,65
2017-02-08,4,27,25
2017-02-08,7,22,48
2017-02-08,1,24,36
2017-02-08,10,15,92
2017-02-08,7,38,38
2017-02-08,8,36,62
2017-02-09,1,46,47
2017-02-09,2,6,63
2017-02-09,10,8,78
2017-02-09,1,1,16
2017-02-09,6,32,28
2017-02-10,7,46,31
2017-02-10,2,39,55
2017-02-10,2,34,38
2017-02-10,8,5,13
2017-02-10,2,20,58
2017-02-11,4,18,105
2017-02-11,10,48,52
2017-02-11,10,35,80
2017-02-11,8,10,83
2017-02-11,4,50,72
2017-02-11,9,40,28
2017-02-11,7,5,14
2017-02-11,1,6,51
2017-02-12,6,10,63
2017-02-12,1,33,51
2017-02-12,7,18,36
2017-02-12,3,35,87
2017-02-12,9,18,103
2017-02-12,7,3,24
2017-02-13,3,43,37
2017-02-13,10,26,37
2017-02-14,5,38,41
2017-02-14,9,21,37
2017-02-14,4,41,17
2017-02-14,9,15,83
2017-02-14,2,47,21
2017-02-14,1,49,19
2017-02-15,4,48,52
2017-02-15,1,23,21
2017-02-15,9,16,27
2017-02-15,3,11,62
2017-02-15,3,29,71
2017-02-15,5,3,16
2017-02-15,10,12,44
2017-02-15,7,40,12
2017-02-15,8,24,67
2017-02-16,7,36,48
2017-02-16,9,12,57
2017-02-16,4,6,46
2017-02-16,5,20,31
2017-02-16,9,41,18
2017-02-17,6,2,34
2017-02-17,4,10,71
2017-02-17,5,35,49
2017-02-17,4,30,38
2017-02-17,7,16,19
2017-02-18,4,17,34
2017-02-18,6,41,17
2017-02-18,10,45,84
2017-02-18,7,32,30
2017-02-18,3,31,65
2017-02-18,9,23,22
2017-02-18,2,30,58
2017-02-19,10,46,81
2017-02-19,6,3,25
2017-02-19,7,18,59
2017-02-19,5,11,60
2017-02-19,1,11,54
2017-02-19,3,43,64
2017-02-19,4,32,56
2017-02-19,7,41,14
2017-02-19,8,45,127
2017-02-19,8,3,49
2017-02-20,9,49,18
2017-02-20,7,7,31
2017-02-20,6,40,17
2017-02-20,10,32,33
2017-02-20,6,20,22
2017-02-20,6,24,37
2017-02-21,3,29,69
2017-02-21,10,22,54
2017-02-21,1,26,37
2017-02-21,6,16,17
2017-02-21,8,12,76
2017-02-22,6,33,43
2017-02-22,10,41,17
2017-02-22,3,30,38
2017-02-22,2,16,24
2017-02-22,9,40,15
2017-02-22,1,12,41
2017-02-23,9,11,75
2017-02-23,9,36,75
2017-02-23,7,29,32
2017-02-23,4,37,27
2017-02-23,9,24,60
2017-02-24,1,40,19
2017-02-24,1,20,39
2017-02-24,9,8,62
2017-02-24,7,15,66
2017-02-25,6,2,52
2017-02-25,9,18,95
2017-02-25,8,11,74
2017-02-25,8,27,25
2017-02-25,4,34,22
2017-02-25,2,39,69
2017-02-26,3,21,49
2017-02-26,3,10,101
2017-02-27,6,25,36
2017-02-27,7,48,21
2017-02-27,2,16,34
2017-02-27,7,14,23
2017-02-27,1,35,36
2017-02-27,5,18,39
2017-02-27,1,11,43
2017-02-28,3,21,32
2017-02-28,6,2,41
2017-02-28,3,26,41
2017-02-28,2,41,29
2017-03-01,5,8,55
2017-03-01,5,11,62
2017-03-01,10,44,37
2017-03-01,4,33,70
2017-03-01,5,19,33
2017-03-02,3,50,76
2017-03-02,8,48,67
2017-03-02,9,46,57
2017-03-02,3,48,58
2017-03-02,8,9,70
2017-03-02,9,33,69
2017-03-02,6,22,42
2017-03-02,8,39,51
2017-03-02,3,20,55
2017-03-02,7,12,50
2017-03-03,5,47,18
2017-03-03,9,16,34
2017-03-04,2,25,121
2017-03-04,4,11,72
2017-03-04,8,26,69
2017-03-05,7,44,25
2017-03-05,1,11,70
2017-03-05,2,7,81
2017-03-05,6,16,24
2017-03-05,1,40,37
2017-03-05,8,31,90
2017-03-05,1,22,98
2017-03-06,9,23,20
2017-03-06,1,5,5
2017-03-06,8,19,44
2017-03-07,10,42,41
2017-03-07,7,11,43
2017-03-07,9,16,16
2017-03-07,5,32,27
2017-03-07,2,26,49
2017-03-08,6,42,23
2017-03-08,4,6,59
2017-03-08,6,50,43
2017-03-08,4,44,36
2017-03-08,10,32,31
2017-03-08,1,42,36
2017-03-09,7,6,35
2017-03-09,3,48,59
2017-03-09,3,30,39
2017-03-09,7,29,49
2017-03-09,3,23,46
2017-03-10,3,24,91
2017-03-10,8,27,27
2017-03-10,6,43,46
2017-03-10,8,32,64
2017-03-10,4,6,69
2017-03-10,1,28,73
2017-03-11,9,6,75
2017-03-11,6,21,38
2017-03-11,2,30,66
2017-03-11,7,45,63
2017-03-12,1,39,51
2017-03-12,9,35,97
2017-03-12,5,20,52
2017-03-12,1,34,27
2017-03-12,10,13,122
2017-03-12,3,50,91
2017-03-13,7,3,14
2017-03-13,5,6,38
2017-03-13,2,16,31
2017-03-13,2,15,87
2017-03-13,2,42,30
2017-03-13,6,7,25
2017-03-13,10,17,28
2017-03-13,6,35,41
2017-03-13,6,42,26
2017-03-14,8,14,72
2017-03-14,10,38,78
2017-03-14,3,26,39
2017-03-14,10,10,97
2017-03-14,1,40,31
2017-03-14,4,25,64
2017-03-14,3,22,71
2017-03-14,9,49,26
2017-03-15,4,10,75
2017-03-15,6,2,44
2017-03-15,4,25,87
2017-03-15,8,46,59
2017-03-15,9,25,85
2017-03-15,2,35,83
2017-03-15,2,40,36
2017-03-16,10,1,27
2017-03-16,5,43,37
2017-03-16,10,41,29
2017-03-16,4,37,33
2017-03-16,9,17,48
2017-03-16,3,11,79
2017-03-16,1,10,70
2017-03-16,10,45,91
2017-03-16,5,30,26
2017-03-16,10,31,63
2017-03-16,2,48,76
2017-03-16,6,26,34
2017-03-17,5,31,44
2017-03-17,4,29,83
2017-03-17,10,14,65
2017-03-17,7,19,33
2017-03-17,1,43,47
2017-03-17,2,33,87
2017-03-17,8,41,30
2017-03-17,10,23,20
2017-03-18,9,36,106
2017-03-18,1,11,89
2017-03-18,4,3,46
2017-03-18,6,9,52
2017-03-18,5,21,32
2017-03-19,6,19,31
2017-03-19,10,8,96
2017-03-20,8,7,62
2017-03-20,6,16,12
2017-03-20,2,47,30
2017-03-20,5,26,30
2017-03-20,4,44,30
2017-03-20,1,44,23
2017-03-20,9,36,61
2017-03-21,6,7,40
2017-03-22,1,46,48
2017-03-22,10,35,82
2017-03-22,1,22,58
2017-03-22,6,50,43
2017-03-22,6,25,51
2017-03-23,5,21,25
2017-03-23,7,38,71
2017-03-23,4,30,34
2017-03-23,4,35,76
2017-03-23,8,33,79
2017-03-24,5,46,39
2017-03-24,8,40,36
2017-03-24,8,20,63
2017-03-25,7,1,11
2017-03-25,2,23,43
2017-03-25,1,6,70
2017-03-25,4,22,89
2017-03-25,8,18,111
2017-03-25,9,3,45
2017-03-25,10,45,106
2017-03-25,8,44,47
2017-03-26,4,25,86
2017-03-26,1,38,92
2017-03-26,6,27,21
2017-03-26,1,22,114
2017-03-26,6,17,26
2017-03-26,9,17,34
2017-03-26,4,39,42
2017-03-27,3,38,70
2017-03-27,8,23,40
2017-03-27,5,39,33
2017-03-27,10,5,22
2017-03-27,10,22,68
2017-03-27,8,22,69
2017-03-27,7,31,33
2017-03-27,2,47,26
2017-03-27,3,34,22
2017-03-28,3,9,55
2017-03-28,9,41,27
2017-03-28,1,39,40
2017-03-28,2,45,97
2017-03-28,5,13,56
2017-03-28,6,3,25
2017-03-28,7,41,9
2017-03-29,9,22,74
2017-03-29,3,8,75
2017-03-29,1,43,43
2017-03-29,6,10,66
2017-03-29,4,24,58
2017-03-29,7,34,20
2017-03-30,9,31,82
2017-03-30,9,35,85
2017-03-30,4,44,22
2017-03-30,2,29,94
2017-03-30,3,33,94
2017-03-30,6,37,23
2017-03-31,1,16,24
2017-03-31,1,20,47
2017-03-31,1,23,40
2017-03-31,5,9,38
2017-03-31,8,29,94
2017-03-31,6,22,64
2017-03-31,8,19,49
2017-03-31,2,46,74
2017-03-31,6,38,63
2017-03-31,2,1,26
2017-04-01,4,32,72
2017-04-01,5,18,77
2017-04-01,4,30,58
2017-04-01,6,16,27
2017-04-01,1,24,85
2017-04-01,10,35,99
2017-04-01,5,28,92
2017-04-01,3,4,38
2017-04-02,3,2,95
2017-04-02,7,33,73
2017-04-02,1,21,36
2017-04-02,9,3,58
2017-04-03,4,43,46
2017-04-03,3,36,84
2017-04-03,7,18,40
2017-04-03,7,3,26
2017-04-03,10,22,96
2017-04-03,2,43,58
2017-04-03,2,45,69
2017-04-04,8,20,50
2017-04-04,10,18,103
2017-04-04,9,42,33
2017-04-04,9,17,39
2017-04-04,6,15,94
2017-04-04,6,50,53
2017-04-04,8,22,101
2017-04-05,4,11,75
2017-04-05,1,40,34
2017-04-05,6,18,78
2017-04-05,1,26,50
2017-04-06,1,40,33
2017-04-06,1,35,72
2017-04-06,10,29,87
2017-04-06,9,30,62
2017-04-06,6,39,48
2017-04-06,1,15,100
2017-04-06,6,33,47
2017-04-07,7,21,41
2017-04-07,5,42,37
2017-04-07,1,27,34
2017-04-07,3,3,64
2017-04-08,7,12,66
2017-04-08,3,29,108
2017-04-08,3,1,32
2017-04-08,5,27,14
2017-04-08,2,10,143
2017-04-09,7,3,45
2017-04-09,2,1,37
2017-04-09,5,22,87
2017-04-09,9,15,136
2017-04-09,2,15,146
2017-04-09,9,17,44
2017-04-10,8,29,73
2017-04-10,3,22,72
2017-04-11,8,2,74
2017-04-11,3,36,107
2017-04-11,8,3,46
2017-04-11,7,30,30
2017-04-11,5,6,56
2017-04-11,7,10,59
2017-04-11,8,18,124
2017-04-11,2,47,28
2017-04-11,7,19,33
2017-04-12,6,13,73
2017-04-12,9,46,76
2017-04-12,3,36,95
2017-04-12,3,28,102
2017-04-13,7,44,17
2017-04-13,10,23,34
2017-04-13,9,44,40
2017-04-13,7,27,20
2017-04-13,5,49,28
2017-04-13,2,28,133
2017-04-13,9,26,52
2017-04-13,2,19,49
2017-04-13,8,3,39
2017-04-13,2,2,75
2017-04-13,9,36,89
2017-04-14,7,37,21
2017-04-14,4,28,111
2017-04-15,3,29,102
2017-04-15,9,16,38
2017-04-15,1,19,47
2017-04-16,4,41,26
2017-04-16,7,26,50
2017-04-16,4,17,36
2017-04-16,10,26,95
2017-04-16,10,37,26
2017-04-17,5,15,67
2017-04-17,4,19,33
2017-04-17,7,10,48
2017-04-18,7,25,59
2017-04-18,8,47,20
2017-04-18,7,23,33
2017-04-18,2,23,30
2017-04-18,5,42,26
2017-04-18,10,18,112
2017-04-19,7,30,30
2017-04-19,4,10,91
